City,Date,AQI,PM10,PM2_5,NO2,NO,SO2,CO,O3
Lucknow,2018-03-30,256.0,106.69,143.54,49.41,21.95,11.53,0.4,34.3
Lucknow,2018-03-31,201.0,106.69,54.5,47.7,12.88,10.29,0.28,37.38
Lucknow,2018-04-01,106.0,106.69,70.5,81.53,36.46,10.62,0.56,32.79
Lucknow,2018-04-02,204.0,106.69,100.47,46.42,36.52,11.45,0.52,29.27
Lucknow,2018-04-03,300.0,106.69,158.72,82.93,37.18,12.52,0.54,29.04
Lucknow,2018-04-04,319.0,106.69,163.42,60.3,23.57,13.52,0.49,38.72
Lucknow,2018-04-05,252.0,106.69,83.45,51.18,16.5,9.71,0.5,36.67
Lucknow,2018-04-06,153.0,106.69,74.21,48.9,13.93,8.36,0.41,32.04
Lucknow,2018-04-07,143.0,106.69,61.52,43.15,16.1,7.21,0.41,30.18
Lucknow,2018-04-08,102.0,106.69,58.97,58.47,19.15,8.54,0.43,27.04
Lucknow,2018-04-09,146.0,106.69,80.37,53.26,19.02,8.84,0.39,24.52
Lucknow,2018-04-10,126.0,106.69,60.77,49.71,23.43,15.8,0.51,29.03
Lucknow,2018-04-11,132.0,106.69,66.26,49.9,15.84,10.96,0.44,30.1
Lucknow,2018-04-12,97.0,106.69,36.82,33.17,13.82,8.35,0.4,33.5
Lucknow,2018-04-13,91.0,106.69,54.59,37.3,12.69,10.62,0.33,39.79
Lucknow,2018-04-14,97.0,106.69,58.68,41.55,12.39,10.04,0.35,39.31
Lucknow,2018-04-15,113.0,106.69,67.08,54.0,20.18,12.0,0.48,36.2
Lucknow,2018-04-16,180.0,106.69,85.99,59.66,45.67,11.41,0.56,28.24
Lucknow,2018-04-17,240.0,106.69,120.71,59.62,21.96,12.56,0.43,36.52
Lucknow,2018-04-18,217.0,106.69,87.72,36.82,10.7,10.39,0.29,38.64
Lucknow,2018-04-19,162.0,106.69,75.31,39.18,15.85,10.77,0.36,39.54
Lucknow,2018-04-20,231.0,106.69,116.85,59.83,42.73,11.88,0.51,25.02
Lucknow,2018-04-21,207.0,106.69,76.52,33.34,12.07,9.43,0.3,36.23
Lucknow,2018-04-22,194.0,106.69,91.21,27.16,10.26,10.77,0.29,52.0
Lucknow,2018-04-23,156.0,106.69,64.98,33.33,11.31,10.81,0.3,56.54
Lucknow,2018-04-24,160.0,106.69,82.47,50.62,25.03,12.27,0.41,48.87
Lucknow,2018-04-25,236.0,106.69,127.39,75.06,60.82,14.96,0.6,39.88
Lucknow,2018-04-26,281.0,106.69,135.49,58.11,16.72,12.84,0.36,41.64
Lucknow,2018-04-27,226.0,106.69,90.87,54.16,19.83,10.43,0.37,42.34
Lucknow,2018-04-28,195.0,106.69,79.19,62.8,21.65,12.83,0.47,41.36
Lucknow,2018-04-29,197.0,106.69,92.34,59.94,20.28,12.0,0.42,43.0
Lucknow,2018-04-30,162.0,106.69,64.04,53.32,19.61,9.26,0.43,45.07
Lucknow,2018-05-01,98.0,106.69,46.01,54.06,19.27,10.28,0.39,36.99
Lucknow,2018-05-02,108.0,106.69,74.0,53.33,19.68,10.77,0.53,39.69
Lucknow,2018-05-03,170.0,106.69,55.94,53.34,21.77,9.62,0.38,31.22
Lucknow,2018-05-04,94.0,106.69,45.38,64.43,24.68,10.9,0.36,33.33
Lucknow,2018-05-05,126.0,106.69,82.48,65.69,22.57,10.09,0.53,37.24
Lucknow,2018-05-06,196.0,106.69,93.08,63.88,21.92,11.07,0.51,44.38
Lucknow,2018-05-07,209.0,106.69,111.99,55.62,27.74,10.68,0.51,48.53
Lucknow,2018-05-08,353.0,106.69,215.09,64.5,48.83,13.0,0.48,38.59
Lucknow,2018-05-09,322.0,106.69,139.75,42.53,18.98,10.26,0.34,48.9
Lucknow,2018-05-10,250.0,106.69,106.67,49.09,23.44,8.27,0.33,52.12
Lucknow,2018-05-11,324.0,106.69,171.75,77.7,22.58,11.04,0.44,69.55
Lucknow,2018-05-12,336.0,106.69,123.16,48.53,7.61,13.17,0.5,42.32
Lucknow,2018-05-13,301.0,106.69,191.59,43.8,5.83,10.5,0.44,39.41
Lucknow,2018-05-14,476.0,106.69,268.33,48.23,8.23,8.98,0.42,39.44
Lucknow,2018-05-15,164.0,106.69,73.23,61.01,11.67,9.89,0.5,32.0
Lucknow,2018-05-16,204.0,106.69,121.81,64.0,10.22,10.52,0.58,35.11
Lucknow,2018-05-17,301.0,106.69,152.65,45.31,5.37,10.36,0.47,40.03
Lucknow,2018-05-18,289.0,106.69,112.66,52.96,9.8,11.03,0.57,39.78
Lucknow,2018-05-19,287.0,106.69,133.45,48.42,9.16,10.19,0.4,52.35
Lucknow,2018-05-20,318.0,106.69,157.41,45.39,7.45,7.18,0.16,54.71
Lucknow,2018-05-21,426.0,106.69,298.35,45.56,7.38,6.2,0.18,57.07
Lucknow,2018-05-22,357.0,106.69,151.54,56.21,12.47,9.41,0.45,59.43
Lucknow,2018-05-23,257.0,106.69,107.17,48.21,11.44,10.76,0.6,39.26
Lucknow,2018-05-24,291.0,106.69,225.11,40.81,10.13,8.21,0.6,19.04
Lucknow,2018-05-25,250.0,106.69,102.37,31.65,11.88,8.63,0.5,36.92
Lucknow,2018-05-26,242.0,106.69,125.89,51.6,34.37,9.37,0.66,74.57
Lucknow,2018-05-27,273.0,106.69,125.34,41.14,9.0,7.56,0.53,49.39
Lucknow,2018-05-28,269.0,106.69,104.31,36.21,7.21,7.09,0.53,124.7
Lucknow,2018-05-29,246.0,106.69,92.65,33.23,6.01,7.03,0.35,135.66
Lucknow,2018-05-30,214.0,106.69,84.9,45.48,7.4,6.64,0.21,106.25999999999999
Lucknow,2018-05-31,174.0,106.69,81.53,72.12,23.26,6.46,0.37,76.86
Lucknow,2018-06-01,139.0,106.69,72.29,60.91,14.15,7.22,0.43,74.77
Lucknow,2018-06-02,151.0,106.69,77.82,28.84,4.47,7.39,0.47,7.48
Lucknow,2018-06-03,179.0,106.69,94.26,28.97,4.28,7.86,0.66,8.51
Lucknow,2018-06-04,225.0,106.69,117.76,29.4,4.28,7.28,0.58,9.83
Lucknow,2018-06-05,219.0,106.69,96.54,28.77,4.19,8.05,0.58,13.17
Lucknow,2018-06-06,175.0,106.69,59.98,20.37,2.42,8.73,0.66,13.16
Lucknow,2018-06-07,127.0,106.69,85.89,15.65,2.18,9.96,0.68,11.79
Lucknow,2018-06-08,161.0,106.69,62.91,13.02,2.03,9.92,0.58,9.48
Lucknow,2018-06-09,108.0,106.69,62.85,16.06,2.66,10.68,0.56,10.32
Lucknow,2018-06-10,133.0,106.69,54.84,13.45,2.15,10.4,0.48,11.82
Lucknow,2018-06-11,107.0,106.69,57.9,15.31,3.91,10.0,0.51,19.91
Lucknow,2018-06-12,125.0,106.69,71.02,25.79,9.31,10.03,0.58,22.67
Lucknow,2018-06-13,147.0,106.69,80.85,24.58,7.3,9.01,0.64,18.83
Lucknow,2018-06-14,181.0,106.69,100.83,28.15,14.51,10.09,1.03,16.96
Lucknow,2018-06-15,240.0,106.69,124.13,28.86,8.67,9.1,1.11,14.06
Lucknow,2018-06-16,301.0,106.69,126.34,26.36,8.39,9.48,1.03,12.78
Lucknow,2018-06-17,321.0,106.69,155.05,28.43,8.86,8.56,0.82,14.93
Lucknow,2018-06-18,279.0,106.69,127.74,31.83,9.8,8.72,0.87,15.71
Lucknow,2018-06-19,179.0,106.69,70.44,32.94,10.13,7.24,0.92,14.85
Lucknow,2018-06-20,186.0,106.69,90.31,36.14,9.45,8.89,0.89,18.51
Lucknow,2018-06-21,228.0,106.69,107.2,37.4,9.48,11.23,0.93,21.68
Lucknow,2018-06-22,215.0,106.69,86.56,28.77,10.78,9.06,0.82,25.46
Lucknow,2018-06-23,229.0,106.69,140.01,27.02,9.97,7.89,0.84,30.78
Lucknow,2018-06-24,157.0,106.69,63.36,27.8,9.34,7.96,0.84,29.73
Lucknow,2018-06-25,116.0,106.69,71.89,32.87,9.58,8.24,0.94,28.16
Lucknow,2018-06-26,184.0,106.69,83.15,28.52,9.84,8.46,0.96,27.6
Lucknow,2018-06-27,136.0,106.69,47.6,26.26,9.33,8.77,0.78,19.32
Lucknow,2018-06-28,124.0,106.69,50.14,24.33,9.56,8.2,0.78,21.49
Lucknow,2018-06-29,93.0,106.69,40.13,25.51,11.46,7.9,0.9,21.56
Lucknow,2018-06-30,83.0,106.69,39.75,26.48,11.5,7.89,0.83,27.47
Lucknow,2018-07-01,125.0,106.69,38.35,26.7,19.68,9.93,0.91,67.47
Lucknow,2018-07-02,117.0,106.69,56.83,26.85,17.1,11.07,0.7,52.09
Lucknow,2018-07-03,111.0,106.69,43.54,27.02,13.47,6.68,0.67,49.14
Lucknow,2018-07-04,81.0,106.69,29.95,26.46,12.11,5.46,0.64,52.85
Lucknow,2018-07-05,74.0,106.69,35.47,27.49,12.14,5.36,0.71,41.84
Lucknow,2018-07-06,110.0,106.69,69.98,31.56,11.9,6.03,0.9,40.88
Lucknow,2018-07-07,195.0,106.69,96.52,30.29,11.28,8.27,0.9,45.35
Lucknow,2018-07-08,174.0,106.69,67.77,23.81,12.03,7.23,0.79,57.16
Lucknow,2018-07-09,132.0,106.69,48.77,24.3,11.42,5.88,0.74,47.74
Lucknow,2018-07-10,88.0,106.69,33.11,23.38,9.6,6.69,0.69,44.21
Lucknow,2018-07-11,100.0,106.69,32.77,25.75,10.77,6.62,0.85,57.39
Lucknow,2018-07-12,89.0,106.69,26.27,25.94,11.61,8.67,0.88,44.56
Lucknow,2018-07-13,90.0,106.69,27.48,27.2,11.78,6.54,0.87,45.58
Lucknow,2018-07-14,95.0,106.69,32.23,27.28,11.66,7.59,1.25,54.31
Lucknow,2018-07-15,101.0,106.69,35.31,26.88,10.42,6.13,0.99,53.59
Lucknow,2018-07-16,90.0,106.69,29.57,27.09,10.58,5.74,1.02,50.48
Lucknow,2018-07-17,84.0,106.69,33.6,26.16,10.65,6.6,1.0,30.64
Lucknow,2018-07-18,75.0,106.69,40.93,27.34,9.95,7.75,0.73,22.34
Lucknow,2018-07-19,125.0,106.69,58.27,30.03,9.54,8.38,0.8,18.59
Lucknow,2018-07-20,94.0,106.69,32.85,30.06,10.07,7.26,0.92,15.08
Lucknow,2018-07-21,71.0,106.69,24.25,29.87,10.68,6.49,0.94,13.76
Lucknow,2018-07-22,77.0,106.69,23.63,27.46,9.46,5.85,1.13,10.97
Lucknow,2018-07-23,76.0,106.69,22.34,32.02,10.1,6.36,1.22,8.76
Lucknow,2018-07-24,80.0,106.69,37.91,27.5,8.93,5.55,1.1,11.42
Lucknow,2018-07-25,78.0,106.69,28.26,27.73,9.83,6.31,1.08,12.88
Lucknow,2018-07-26,77.0,106.69,18.08,28.61,15.25,6.17,1.14,10.88
Lucknow,2018-07-27,72.0,106.69,46.07,28.22,12.5,6.35,1.09,13.84
Lucknow,2018-07-28,83.0,106.69,43.02,30.75,17.04,5.46,1.22,13.61
Lucknow,2018-07-29,99.0,106.69,40.79,30.41,16.02,5.51,1.11,12.36
Lucknow,2018-07-30,73.0,106.69,22.68,27.87,10.36,4.93,0.94,12.74
Lucknow,2018-07-31,84.0,106.69,18.21,28.27,10.67,5.77,0.68,38.62
Lucknow,2018-08-01,41.0,106.69,15.6,26.68,10.66,5.21,0.59,19.64
Lucknow,2018-08-02,55.0,106.69,31.51,29.66,13.5,5.23,0.76,22.6
Lucknow,2018-08-03,75.0,106.69,42.01,28.11,11.51,5.51,0.74,11.97
Lucknow,2018-08-04,99.0,106.69,72.38,28.79,19.48,5.05,0.78,11.71
Lucknow,2018-08-05,210.0,106.69,133.47,26.51,18.02,5.78,1.01,10.78
Lucknow,2018-08-06,204.0,106.69,92.95,27.86,19.71,6.1,0.81,12.7
Lucknow,2018-08-07,183.0,106.69,62.39,29.47,12.83,7.55,0.86,19.71
Lucknow,2018-08-08,99.0,106.69,32.23,26.33,11.91,7.87,0.68,16.2
Lucknow,2018-08-09,80.0,106.69,48.4,27.2,11.2,7.5,0.74,16.25
Lucknow,2018-08-10,96.0,106.69,49.25,36.65,9.35,6.57,0.92,15.47
Lucknow,2018-08-11,94.0,106.69,44.96,34.12,8.66,5.79,0.89,16.01
Lucknow,2018-08-12,77.0,106.69,33.21,41.08,9.78,5.97,0.92,7.65
Lucknow,2018-08-13,80.0,106.69,29.48,44.17,13.17,7.42,0.9,14.01
Lucknow,2018-08-14,73.0,106.69,52.39,44.57,18.35,8.37,0.97,22.36
Lucknow,2018-08-15,122.0,106.69,53.24,36.47,18.09,9.32,0.87,6.79
Lucknow,2018-08-16,55.0,106.69,18.45,27.26,9.27,9.56,0.59,7.37
Lucknow,2018-08-17,60.0,106.69,42.07,27.52,8.79,9.14,0.62,6.19
Lucknow,2018-08-18,123.0,106.69,57.75,29.83,10.93,9.14,0.85,5.23
Lucknow,2018-08-19,144.0,106.69,44.44,28.22,11.13,8.68,0.82,6.53
Lucknow,2018-08-20,69.0,106.69,31.45,28.04,10.61,8.31,0.8,7.92
Lucknow,2018-08-21,82.0,106.69,31.04,24.24,10.83,7.8,0.68,8.9
Lucknow,2018-08-22,89.0,106.69,42.25,22.78,9.94,7.46,0.72,16.37
Lucknow,2018-08-23,97.0,106.69,35.86,25.31,11.84,7.19,0.86,10.55
Lucknow,2018-08-24,88.0,106.69,31.25,26.75,11.49,7.6,0.79,10.44
Lucknow,2018-08-25,78.0,106.69,29.39,27.9,9.89,12.86,0.65,9.56
Lucknow,2018-08-26,163.0,106.69,159.64,27.44,11.5,11.13,0.73,9.19
Lucknow,2018-08-27,183.0,106.69,73.24,27.68,13.04,10.8,0.88,23.38
Lucknow,2018-08-28,72.0,106.69,33.84,24.29,10.05,4.62,0.65,27.96
Lucknow,2018-08-29,81.0,106.69,32.44,24.84,11.48,5.17,0.75,24.95
Lucknow,2018-08-30,72.0,106.69,33.21,28.0,13.04,5.59,0.74,8.75
Lucknow,2018-08-31,57.0,106.69,22.04,30.23,9.7,6.26,0.87,9.44
Lucknow,2018-09-01,63.0,106.69,24.62,27.01,8.14,5.61,0.9,13.12
Lucknow,2018-09-02,69.0,106.69,16.66,28.0,7.44,5.03,0.82,14.32
Lucknow,2018-09-03,61.0,106.69,30.93,30.37,9.59,5.27,0.84,11.39
Lucknow,2018-09-04,83.0,106.69,41.71,29.19,10.46,6.44,0.99,9.69
Lucknow,2018-09-05,107.0,106.69,27.31,25.52,7.74,6.08,0.77,26.17
Lucknow,2018-09-06,101.0,106.69,46.25,30.02,10.39,6.34,1.21,15.44
Lucknow,2018-09-07,94.0,106.69,31.52,26.1,8.23,4.85,0.82,19.61
Lucknow,2018-09-08,87.0,106.69,36.95,26.09,7.69,5.0,0.99,18.05
Lucknow,2018-09-09,90.0,106.69,26.64,27.39,7.78,4.78,1.28,16.49
Lucknow,2018-09-10,92.0,106.69,39.0,26.62,7.65,4.54,1.33,13.89
Lucknow,2018-09-11,101.0,106.69,38.68,25.81,8.25,4.62,1.58,17.87
Lucknow,2018-09-12,96.0,106.69,38.51,27.41,9.98,3.94,1.34,23.28
Lucknow,2018-09-13,76.0,106.69,39.92,25.74,9.17,3.62,0.72,17.88
Lucknow,2018-09-14,84.0,106.69,46.81,23.43,11.38,4.18,0.68,19.32
Lucknow,2018-09-15,100.0,106.69,55.15,23.31,6.95,3.95,0.76,20.7
Lucknow,2018-09-16,103.0,106.69,57.48,24.46,7.05,3.82,0.73,21.74
Lucknow,2018-09-17,130.0,106.69,68.6,20.97,6.35,4.08,0.91,19.98
Lucknow,2018-09-18,123.0,106.69,73.05,21.56,6.59,5.05,0.89,24.56
Lucknow,2018-09-19,172.0,106.69,77.9,27.9,9.81,4.77,1.08,20.78
Lucknow,2018-09-20,173.0,106.69,87.71,29.55,9.83,4.36,1.17,23.37
Lucknow,2018-09-21,116.0,106.69,24.6,17.07,6.36,3.75,0.82,15.11
Lucknow,2018-09-22,64.0,106.69,29.47,18.33,7.13,3.39,0.87,14.26
Lucknow,2018-09-23,82.0,106.69,55.13,21.84,7.6,3.36,1.11,20.64
Lucknow,2018-09-24,124.0,106.69,57.32,27.21,9.22,4.44,1.1,19.56
Lucknow,2018-09-25,109.0,106.69,39.53,23.78,9.92,5.61,0.99,14.19
Lucknow,2018-09-26,93.0,106.69,41.87,21.35,6.97,4.0,1.1,21.61
Lucknow,2018-09-27,102.0,106.69,59.19,27.66,8.42,4.47,1.06,23.42
Lucknow,2018-09-28,132.0,106.69,76.75,29.35,8.1,4.75,1.09,27.33
Lucknow,2018-09-29,224.0,106.69,106.14,34.36,7.27,4.61,1.14,27.64
Lucknow,2018-09-30,177.0,106.69,81.75,30.08,6.17,5.15,0.85,30.17
Lucknow,2018-10-01,200.0,106.69,88.36,30.43,6.62,5.46,0.97,38.74
Lucknow,2018-10-02,191.0,106.69,95.24,33.28,8.5,4.94,1.0,36.84
Lucknow,2018-10-03,228.0,106.69,104.4,35.35,10.28,4.99,1.17,35.07
Lucknow,2018-10-04,249.0,106.69,116.81,43.65,18.92,4.93,1.42,17.01
Lucknow,2018-10-05,226.0,106.69,97.28,40.02,15.53,5.1,1.04,20.68
Lucknow,2018-10-06,251.0,106.69,123.5,45.87,18.05,6.17,1.11,29.63
Lucknow,2018-10-07,270.0,106.69,133.77,42.11,12.53,5.93,0.95,29.79
Lucknow,2018-10-08,272.0,106.69,106.14,48.29,21.02,6.38,1.16,30.61
Lucknow,2018-10-09,235.0,106.69,89.92,40.53,10.32,6.41,1.04,37.14
Lucknow,2018-10-10,233.0,106.69,124.48,34.22,8.72,6.66,0.86,33.67
Lucknow,2018-10-11,262.0,106.69,114.24,31.93,7.96,7.08,0.85,33.75
Lucknow,2018-10-12,175.0,106.69,75.05,33.9,11.01,6.55,1.16,19.54
Lucknow,2018-10-13,109.0,106.69,65.19,31.11,8.45,6.39,0.87,28.03
Lucknow,2018-10-14,170.0,106.69,87.21,35.56,7.02,5.69,0.94,43.29
Lucknow,2018-10-15,218.0,106.69,105.49,44.6,8.21,6.72,1.1,41.59
Lucknow,2018-10-16,292.0,106.69,121.24,50.16,16.77,7.0,1.26,32.5
Lucknow,2018-10-17,306.0,106.69,128.3,46.95,15.76,8.04,1.57,41.64
Lucknow,2018-10-18,296.0,106.69,125.01,49.83,27.57,6.08,1.58,37.67
Lucknow,2018-10-19,294.0,106.69,123.98,51.55,23.5,4.73,1.31,28.91
Lucknow,2018-10-20,246.0,106.69,112.69,47.79,23.35,5.45,1.28,31.21
Lucknow,2018-10-21,268.0,106.69,116.62,54.88,15.52,5.22,1.3,30.31
Lucknow,2018-10-22,275.0,106.69,123.77,41.35,15.99,6.6,1.19,31.92
Lucknow,2018-10-23,273.0,106.69,129.95,53.21,10.34,10.34,1.15,30.71
Lucknow,2018-10-24,313.0,106.69,166.67,58.31,42.64,9.36,1.43,31.61
Lucknow,2018-10-25,355.0,106.69,189.48,90.95,54.51,8.1,2.2,21.2
Lucknow,2018-10-26,342.0,106.69,168.41,75.24,52.26,8.52,1.5,25.6
Lucknow,2018-10-27,338.0,106.69,174.27,76.26,56.42,10.29,1.79,26.93
Lucknow,2018-10-28,344.0,106.69,163.73,62.28,38.15,7.41,1.87,23.82
Lucknow,2018-10-29,329.0,106.69,165.78,67.07,101.1,7.13,1.83,20.51
Lucknow,2018-10-30,332.0,106.69,147.83,78.79,87.2,8.71,1.63,24.58
Lucknow,2018-10-31,311.0,106.69,138.52,68.95,46.72,9.8,1.3,24.6
Lucknow,2018-11-01,307.0,106.69,146.28,70.3,68.11,10.77,1.55,28.62
Lucknow,2018-11-02,340.0,106.69,186.57,82.88,81.63,11.77,2.31,30.11
Lucknow,2018-11-03,344.0,106.69,165.8,76.48,29.6,7.61,1.72,32.63
Lucknow,2018-11-04,321.0,106.69,139.28,50.08,12.0,5.09,1.2,48.28
Lucknow,2018-11-05,292.0,106.69,113.48,39.64,10.9,6.89,1.19,47.1
Lucknow,2018-11-06,326.0,106.69,185.64,40.27,10.08,6.35,1.32,54.67
Lucknow,2018-11-07,332.0,106.69,218.8,55.44,25.03,13.34,1.69,51.55
Lucknow,2018-11-08,485.0,106.69,400.97,54.59,24.17,16.73,2.0,39.74
Lucknow,2018-11-09,430.0,106.69,254.56,52.55,35.78,10.04,1.96,46.86
Lucknow,2018-11-10,412.0,106.69,242.63,59.83,47.14,10.69,2.13,40.94
Lucknow,2018-11-11,367.0,106.69,198.19,62.06,32.25,8.22,1.8,40.5
Lucknow,2018-11-12,355.0,106.69,214.85,69.47,59.74,9.17,2.01,38.12
Lucknow,2018-11-13,394.0,106.69,233.96,83.09,94.34,10.35,1.84,36.14
Lucknow,2018-11-14,367.0,106.69,185.54,59.14,36.19,8.48,1.88,33.35
Lucknow,2018-11-15,342.0,106.69,159.24,50.62,30.07,8.04,2.16,32.19
Lucknow,2018-11-16,282.0,106.69,110.37,30.61,13.23,7.51,1.98,42.7
Lucknow,2018-11-17,274.0,106.69,155.14,41.79,9.46,9.33,2.74,47.15
Lucknow,2018-11-18,345.0,106.69,212.78,66.97,37.51,11.68,2.84,41.96
Lucknow,2018-11-19,371.0,106.69,203.65,87.45,46.98,9.93,2.98,36.48
Lucknow,2018-11-20,378.0,106.69,242.99,84.92,70.41,10.39,2.77,33.63
Lucknow,2018-11-21,392.0,106.69,218.3,66.59,40.37,9.37,2.44,30.57
Lucknow,2018-11-22,341.0,106.69,162.5,65.27,26.53,9.07,1.95,26.57
Lucknow,2018-11-23,323.0,106.69,142.38,63.59,18.07,8.49,1.96,39.37
Lucknow,2018-11-24,308.0,106.69,135.5,61.83,18.76,9.05,1.8,33.89
Lucknow,2018-11-25,294.0,106.69,153.5,59.19,30.49,9.07,1.5,26.0
Lucknow,2018-11-26,366.0,106.69,229.22,73.13,64.45,10.05,2.51,19.52
Lucknow,2018-11-27,400.0,106.69,255.17,83.37,102.18,10.39,2.58,19.57
Lucknow,2018-11-28,387.0,106.69,194.98,72.25,76.89,10.0,2.03,13.86
Lucknow,2018-11-29,326.0,106.69,165.85,57.9,33.98,7.94,2.05,16.44
Lucknow,2018-11-30,347.0,106.69,199.95,55.45,11.53,7.15,2.01,29.72
Lucknow,2018-12-01,361.0,106.69,181.48,57.18,27.99,7.82,2.03,25.7
Lucknow,2018-12-02,354.0,106.69,188.15,74.59,81.1,8.52,2.18,21.72
Lucknow,2018-12-03,327.0,106.69,163.02,60.3,25.45,7.83,2.03,27.87
Lucknow,2018-12-04,361.0,106.69,224.13,72.27,44.75,8.77,2.21,22.96
Lucknow,2018-12-05,373.0,106.69,215.02,56.12,23.29,7.25,1.97,28.35
Lucknow,2018-12-06,381.0,106.69,217.33,65.41,23.94,7.77,2.09,28.7
Lucknow,2018-12-07,362.0,106.69,190.39,55.29,21.81,7.53,2.02,27.51
Lucknow,2018-12-08,353.0,106.69,187.66,64.2,33.39,6.67,1.83,25.08
Lucknow,2018-12-09,353.0,106.69,191.1,62.52,53.07,6.98,2.25,24.21
Lucknow,2018-12-10,394.0,106.69,269.3,80.22,156.78,9.42,3.06,20.17
Lucknow,2018-12-11,381.0,106.69,194.03,71.15,37.45,7.83,2.27,21.5
Lucknow,2018-12-12,362.0,106.69,191.15,67.55,33.87,6.82,2.13,17.88
Lucknow,2018-12-13,333.0,106.69,147.38,49.54,12.38,6.97,1.68,19.2
Lucknow,2018-12-14,269.0,106.69,104.92,38.27,11.3,7.06,1.69,20.41
Lucknow,2018-12-15,235.0,106.69,103.65,39.05,10.98,6.9,1.74,22.84
Lucknow,2018-12-16,252.0,106.69,127.74,49.22,41.75,7.59,2.21,23.53
Lucknow,2018-12-17,317.0,106.69,157.84,56.53,35.11,7.67,2.33,24.04
Lucknow,2018-12-18,330.0,106.69,145.81,50.78,26.41,7.36,2.03,23.91
Lucknow,2018-12-19,310.0,106.69,157.54,50.68,12.15,7.75,2.0,32.04
Lucknow,2018-12-20,349.0,106.69,185.2,53.32,10.78,7.28,1.74,28.53
Lucknow,2018-12-21,343.0,106.69,180.46,53.25,12.21,8.74,0.99,32.96
Lucknow,2018-12-22,363.0,106.69,236.91,70.06,60.02,9.91,1.76,28.51
Lucknow,2018-12-23,414.0,106.69,232.81,56.29,31.19,8.32,1.25,26.44
Lucknow,2018-12-24,345.0,106.69,166.0,53.54,14.77,7.96,1.13,33.07
Lucknow,2018-12-25,338.0,106.69,165.37,44.5,12.58,10.46,1.05,38.3
Lucknow,2018-12-26,346.0,106.69,178.64,49.62,18.71,9.22,1.06,33.34
Lucknow,2018-12-27,324.0,106.69,159.21,46.26,12.88,10.99,0.87,28.24
Lucknow,2018-12-28,325.0,106.69,153.63,35.07,8.28,8.72,0.72,29.98
Lucknow,2018-12-29,339.0,106.69,200.84,45.98,17.8,13.86,0.81,36.71
Lucknow,2018-12-30,388.0,106.69,258.08,60.69,41.93,14.27,0.95,32.4
Lucknow,2018-12-31,403.0,106.69,248.51,61.89,40.06,14.7,1.01,31.43
Lucknow,2019-01-01,413.0,106.69,272.75,62.96,45.79,15.52,1.03,29.14
Lucknow,2019-01-02,457.0,106.69,342.7,78.56,107.42,16.56,1.26,23.3
Lucknow,2019-01-03,410.0,106.69,218.08,58.14,18.21,9.0,0.99,24.84
Lucknow,2019-01-04,374.0,106.69,205.72,48.86,47.54,8.46,1.05,26.35
Lucknow,2019-01-05,390.0,106.69,256.56,64.58,55.4,9.5,1.12,21.6
Lucknow,2019-01-06,383.0,106.69,185.35,38.08,9.71,6.86,0.89,27.44
Lucknow,2019-01-07,246.0,106.69,91.92,34.94,27.44,7.8,1.06,21.14
Lucknow,2019-01-08,239.0,106.69,100.13,35.23,11.32,5.87,0.91,25.19
Lucknow,2019-01-09,239.0,106.69,113.44,35.21,8.26,6.76,0.92,30.25
Lucknow,2019-01-10,270.0,106.69,123.15,45.12,34.17,8.18,1.1,35.39
Lucknow,2019-01-11,339.0,106.69,189.97,67.86,46.48,8.36,1.16,17.19
Lucknow,2019-01-12,346.0,106.69,196.35,64.1,47.93,14.64,1.27,21.35
Lucknow,2019-01-13,396.0,106.69,247.31,57.64,49.66,11.44,0.95,21.44
Lucknow,2019-01-14,347.0,106.69,123.74,29.47,9.43,6.75,0.8,21.1
Lucknow,2019-01-15,184.0,106.69,93.46,36.8,11.95,8.14,0.85,23.64
Lucknow,2019-01-16,305.0,106.69,201.61,59.97,41.62,9.01,1.1,25.62
Lucknow,2019-01-17,415.0,106.69,266.0,48.05,41.15,8.31,0.96,21.83
Lucknow,2019-01-18,363.0,106.69,166.95,43.9,12.42,6.77,1.04,28.03
Lucknow,2019-01-19,310.0,106.69,146.52,47.99,12.04,8.94,1.2,30.68
Lucknow,2019-01-20,337.0,106.69,200.11,57.68,43.44,10.39,1.41,31.84
Lucknow,2019-01-21,391.0,106.69,221.07,53.49,50.93,8.37,1.44,30.66
Lucknow,2019-01-22,350.0,106.69,199.91,36.59,11.12,8.31,1.17,40.16
Lucknow,2019-01-23,331.0,106.69,107.47,33.59,13.12,8.18,1.19,24.96
Lucknow,2019-01-24,218.0,106.69,117.88,42.98,55.18,9.77,1.45,19.5
Lucknow,2019-01-25,341.0,106.69,176.21,38.96,66.45,9.04,1.49,11.27
Lucknow,2019-01-26,208.0,106.69,58.65,22.82,13.4,6.41,1.14,15.62
Lucknow,2019-01-27,142.0,106.69,74.33,25.51,9.48,5.81,1.03,24.53
Lucknow,2019-01-28,204.0,106.69,98.43,28.08,10.66,7.05,1.0,27.44
Lucknow,2019-01-29,214.0,106.69,103.41,28.06,11.53,7.75,1.05,30.81
Lucknow,2019-01-30,285.0,106.69,130.59,39.6,30.56,8.53,0.96,24.29
Lucknow,2019-01-31,334.0,106.69,173.26,60.3,82.8,9.86,1.14,15.54
Lucknow,2019-02-01,329.0,106.69,170.24,57.06,37.03,9.8,1.29,18.87
Lucknow,2019-02-02,316.0,106.69,165.91,46.98,17.09,9.25,0.97,22.52
